Salary,Uses_AI,Years_Exp,Job_Satisfaction,Is_Remote,TimeSearching
36518,1,1,7,0,60-120 minutes a day
55438,1,1,2,0,Over 120 minutes a day
108000,1,4,8,0,15-30 minutes a day
97000,1,18,6,1,30-60 minutes a day
3867,0,13,8,0,15-30 minutes a day
88000,1,0.5,1,0,60-120 minutes a day
44431,1,10,10,0,60-120 minutes a day
69814,1,7,3,1,60-120 minutes a day
19946,1,6,9,1,15-30 minutes a day
17772,1,4,7,1,30-60 minutes a day
95796,1,9,4,0,Over 120 minutes a day
16755,1,1,6,0,30-60 minutes a day
10741,0,1,6,0,15-30 minutes a day
89172,1,4,7,0,60-120 minutes a day
161905,1,2,8,0,30-60 minutes a day
97748,1,12,5,0,60-120 minutes a day
58598,0,8,7,0,15-30 minutes a day
64444,1,15,4,0,15-30 minutes a day
32610,0,7,8,0,15-30 minutes a day
53171,1,6,8,0,60-120 minutes a day
59073,1,28,6,0,30-60 minutes a day
54442,1,8,8,0,15-30 minutes a day
129602,0,15,6,0,Less than 15 minutes a day
320000,1,10,8,0,30-60 minutes a day
52840,0,3,6,0,30-60 minutes a day
104184,1,3,7,1,Less than 15 minutes a day
67386,1,1,7,0,30-60 minutes a day
161109,1,6,7,0,30-60 minutes a day
35890,0,2,6,0,Over 120 minutes a day
79552,1,3,5,0,30-60 minutes a day
4307,0,5,9,0,30-60 minutes a day
12056,1,3,8,0,30-60 minutes a day
120000,0,4,10,0,30-60 minutes a day
49044,0,20,5,0,15-30 minutes a day
133700,1,23,8,0,30-60 minutes a day
75184,0,3,9,0,15-30 minutes a day
40676,0,10,6,0,30-60 minutes a day
152865,0,20,9,1,Less than 15 minutes a day
198198,1,12,1,1,30-60 minutes a day
90000,1,4,6,0,30-60 minutes a day
230000,0,10,5,1,60-120 minutes a day
200000,1,3,4,0,Less than 15 minutes a day
142674,0,8,5,0,30-60 minutes a day
66228,1,5,8,0,15-30 minutes a day
94501,1,15,8,0,60-120 minutes a day
45111,0,8,0,0,30-60 minutes a day
7800,1,5,10,1,30-60 minutes a day
14720,1,3,6,0,30-60 minutes a day
27926,1,0.5,9,0,Over 120 minutes a day
20000,1,2,4,0,60-120 minutes a day
114559,1,15,7,0,Less than 15 minutes a day
38442,1,6,7,1,15-30 minutes a day
166,0,13,9,0,60-120 minutes a day
113334,1,10,7,0,15-30 minutes a day
28149,0,8,6,0,60-120 minutes a day
16557,1,5,9,0,60-120 minutes a day
268515,1,30,9,1,30-60 minutes a day
42962,1,3,7,0,Over 120 minutes a day
14600,1,2,9,0,Less than 15 minutes a day
65424,1,30,8,0,15-30 minutes a day
22555,0,3,5,0,Over 120 minutes a day
20168,1,19,7,0,30-60 minutes a day
112309,1,19,9,0,15-30 minutes a day
70656,0,9,7,0,60-120 minutes a day
48333,0,4,2,0,Over 120 minutes a day
175875,1,5,8,1,60-120 minutes a day
70082,1,13,2,0,Over 120 minutes a day
72693,1,20,10,0,15-30 minutes a day
55851,1,1,9,1,Over 120 minutes a day
102000,0,4,6,0,30-60 minutes a day
642,1,3,5,1,15-30 minutes a day
130000,0,30,8,1,30-60 minutes a day
44544,0,0.5,6,1,30-60 minutes a day
66592,0,3,9,0,60-120 minutes a day
114649,1,16,6,0,15-30 minutes a day
224000,1,8,5,1,30-60 minutes a day
91295,0,11,10,0,30-60 minutes a day
14356,0,10,6,0,15-30 minutes a day
70888,0,1,4,0,60-120 minutes a day
130000,0,3,9,0,30-60 minutes a day
103619,1,19,8,0,30-60 minutes a day
84232,1,4,8,0,15-30 minutes a day
91295,0,17,7,0,30-60 minutes a day
190000,0,15,7,0,Less than 15 minutes a day
151400,1,3,8,0,Over 120 minutes a day
53703,0,13,8,0,30-60 minutes a day
100000,1,1,7,0,30-60 minutes a day
65424,1,3,10,0,30-60 minutes a day
40149,1,16,9,0,Over 120 minutes a day
14356,1,4,7,0,Less than 15 minutes a day
14298,1,2,8,0,15-30 minutes a day
58154,1,10,7,0,15-30 minutes a day
110000,0,18,7,0,15-30 minutes a day
148600,0,50,9,1,Less than 15 minutes a day
66521,1,0.5,6,0,30-60 minutes a day
150000,1,28,9,0,Less than 15 minutes a day
54000,0,6,0,0,30-60 minutes a day
40000,1,19,8,1,15-30 minutes a day
71962,1,10,3,0,60-120 minutes a day
160000,0,30,8,0,30-60 minutes a day
69814,0,31,7,0,60-120 minutes a day
166000,0,2,9,1,15-30 minutes a day
29621,1,10,3,1,15-30 minutes a day
48333,1,3,6,0,30-60 minutes a day
64444,1,10,8,0,60-120 minutes a day
118919,0,10,7,0,Less than 15 minutes a day
31000,0,12,8,0,30-60 minutes a day
24835,1,23,8,0,30-60 minutes a day
62000,1,20,7,0,15-30 minutes a day
99099,0,8,8,0,30-60 minutes a day
45111,1,6,8,0,60-120 minutes a day
52840,0,7,7,0,60-120 minutes a day
6434,0,24,9,1,15-30 minutes a day
55851,1,7,10,1,60-120 minutes a day
64444,1,7,5,0,60-120 minutes a day
48333,0,11,5,0,15-30 minutes a day
64178,0,4,3,1,60-120 minutes a day
71962,1,8,6,0,15-30 minutes a day
250000,0,4,0,0,30-60 minutes a day
17435,0,10,7,0,15-30 minutes a day
50955,1,8,8,1,15-30 minutes a day
45737,0,2,3,0,60-120 minutes a day
71337,1,2,6,0,60-120 minutes a day
20141,1,10,6,1,30-60 minutes a day
40814,1,1,8,0,30-60 minutes a day
425000,1,30,3,1,30-60 minutes a day
47259,1,1,5,0,30-60 minutes a day
152865,1,32,6,0,15-30 minutes a day
96000,0,18,7,0,Over 120 minutes a day
58490,1,2,6,0,Over 120 minutes a day
64444,1,16,7,1,60-120 minutes a day
170000,1,6,9,0,Less than 15 minutes a day
99888,1,5,7,0,30-60 minutes a day
160000,1,15,9,1,30-60 minutes a day
150000,1,2,7,1,30-60 minutes a day
140000,0,5,10,0,30-60 minutes a day
55000,1,4,6,0,30-60 minutes a day
114649,0,15,9,0,60-120 minutes a day
210000,1,8,8,1,15-30 minutes a day
37592,1,2,6,0,30-60 minutes a day
16824,1,4,7,0,60-120 minutes a day
53467,0,15,8,1,15-30 minutes a day
128887,1,2,7,0,15-30 minutes a day
98000,1,10,7,1,15-30 minutes a day
38666,1,5,7,0,30-60 minutes a day
78431,0,4,8,0,15-30 minutes a day
110000,1,20,8,1,Over 120 minutes a day
135000,0,10,7,0,15-30 minutes a day
51935,0,20,6,0,Over 120 minutes a day
48333,0,40,7,0,15-30 minutes a day
130000,1,10,7,0,30-60 minutes a day
100000,1,12,8,0,30-60 minutes a day
35890,0,2,9,1,30-60 minutes a day
90866,0,14,8,0,15-30 minutes a day
96666,1,17,8,0,30-60 minutes a day
69121,1,0.5,5,0,30-60 minutes a day
11108,1,3,7,1,60-120 minutes a day
33296,0,3,7,0,60-120 minutes a day
22870,1,10,5,0,60-120 minutes a day
25828,1,3,7,1,60-120 minutes a day
103482,0,16,8,1,60-120 minutes a day
47259,0,22,8,0,15-30 minutes a day
55190,1,4,7,0,15-30 minutes a day
14016,0,1,3,0,30-60 minutes a day
120000,0,9,9,1,30-60 minutes a day
36306,0,5,8,0,15-30 minutes a day
38216,1,3,7,0,Less than 15 minutes a day
120000,0,10,7,0,Less than 15 minutes a day
150000,1,11,7,0,30-60 minutes a day
57230,1,5,9,0,15-30 minutes a day
61866,1,1,7,0,15-30 minutes a day
195000,1,2,4,0,60-120 minutes a day
90248,1,16,8,0,60-120 minutes a day
74873,0,5,4,0,30-60 minutes a day
28712,0,5,7,1,30-60 minutes a day
16800,1,10,7,1,30-60 minutes a day
48303,1,6,9,0,30-60 minutes a day
37592,0,8,5,0,Less than 15 minutes a day
55247,1,5,2,0,60-120 minutes a day
57761,1,2,2,0,30-60 minutes a day
8409,0,4,10,1,Less than 15 minutes a day
79481,1,26,7,0,15-30 minutes a day
96666,0,7,8,1,30-60 minutes a day
80555,1,6,9,1,Over 120 minutes a day
56086,1,7,8,1,15-30 minutes a day
72001,1,34,9,1,30-60 minutes a day
2543,1,2,8,0,30-60 minutes a day
32222,1,20,10,0,Less than 15 minutes a day
57999,0,18,3,0,15-30 minutes a day
963,1,6,8,1,30-60 minutes a day
59073,0,40,9,0,30-60 minutes a day
350000,0,10,8,0,15-30 minutes a day
64178,1,3,8,1,Over 120 minutes a day
13181,0,1,10,0,Less than 15 minutes a day
20514,1,27,8,0,30-60 minutes a day
67666,0,14,10,0,15-30 minutes a day
76795,0,7,0,0,15-30 minutes a day
269000,0,9,7,1,15-30 minutes a day
75601,0,40,8,0,Less than 15 minutes a day
57999,0,8,9,1,Less than 15 minutes a day
15256,1,2,1,1,60-120 minutes a day
9123,1,6,5,0,30-60 minutes a day
7178,1,4,9,0,Less than 15 minutes a day
34958,0,10,7,0,15-30 minutes a day
105000,1,6,9,0,60-120 minutes a day
36701,1,15,8,1,30-60 minutes a day
285,0,7,8,0,15-30 minutes a day
70244,0,4,10,0,30-60 minutes a day
107406,1,3,9,0,30-60 minutes a day
81629,0,36,4,0,15-30 minutes a day
80555,1,6,8,0,30-60 minutes a day
99099,1,18,5,0,60-120 minutes a day
161109,0,1,9,0,30-60 minutes a day
114649,1,34,6,1,15-30 minutes a day
26320,1,5,7,1,30-60 minutes a day
68278,1,5,7,0,15-30 minutes a day
7597,1,8,8,0,30-60 minutes a day
146496,1,17,9,1,15-30 minutes a day
128887,1,13,7,1,15-30 minutes a day
55851,0,7,7,0,30-60 minutes a day
6937,1,40,8,0,30-60 minutes a day
200000,0,7,9,0,Over 120 minutes a day
60899,0,2,8,0,60-120 minutes a day
65000,1,10,6,0,60-120 minutes a day
91295,1,10,6,0,Less than 15 minutes a day
72693,1,2,8,0,60-120 minutes a day
145000,0,10,8,0,15-30 minutes a day
122559,0,8,7,0,30-60 minutes a day
6171,1,4,5,1,30-60 minutes a day
31105,1,4,10,0,15-30 minutes a day
21534,1,2,4,0,30-60 minutes a day
60147,1,1,6,0,15-30 minutes a day
46059,1,7,8,0,60-120 minutes a day
61866,1,2,10,0,30-60 minutes a day
105405,1,30,8,0,30-60 minutes a day
160000,1,11,7,1,15-30 minutes a day
14546,1,17,10,0,Less than 15 minutes a day
200000,1,15,6,0,30-60 minutes a day
215000,1,10,8,1,30-60 minutes a day
6230,1,8,5,0,30-60 minutes a day
38666,0,35,7,1,30-60 minutes a day
79777,0,6,10,0,30-60 minutes a day
75000,0,3,6,1,30-60 minutes a day
150000,1,12,7,1,30-60 minutes a day
71425,1,4,6,0,60-120 minutes a day
65331,1,5,7,1,60-120 minutes a day
37485,1,3,8,1,60-120 minutes a day
59073,1,22,8,1,15-30 minutes a day
54140,0,23,8,0,15-30 minutes a day
118147,1,14,5,0,15-30 minutes a day
63644,0,15,2,1,60-120 minutes a day
103110,1,4,3,1,30-60 minutes a day
132132,0,15,4,1,15-30 minutes a day
90000,1,20,7,1,15-30 minutes a day
29644,1,11,8,0,15-30 minutes a day
186271,0,10,6,0,15-30 minutes a day
75184,1,2,10,0,30-60 minutes a day
90221,0,10,8,1,30-60 minutes a day
73839,1,4,8,0,15-30 minutes a day
92696,1,11,8,1,15-30 minutes a day
115000,1,9,9,1,30-60 minutes a day
87231,0,25,0,0,30-60 minutes a day
34816,1,3,8,0,15-30 minutes a day
114649,1,7,8,1,60-120 minutes a day
28161,0,4,3,0,60-120 minutes a day
59073,1,8,7,0,60-120 minutes a day
43500,1,7,10,1,15-30 minutes a day
216559,1,17,4,0,60-120 minutes a day
134921,1,9,10,0,15-30 minutes a day
19333,1,20,6,0,Over 120 minutes a day
24243,1,20,8,0,30-60 minutes a day
92000,1,4,8,0,Over 120 minutes a day
100000,1,9,8,1,15-30 minutes a day
64444,1,10,3,0,Over 120 minutes a day
59073,1,10,9,0,Over 120 minutes a day
16797,1,2,7,1,60-120 minutes a day
130000,1,41,10,1,30-60 minutes a day
18883,1,1,7,1,30-60 minutes a day
95541,1,8,6,1,30-60 minutes a day
130000,1,6,3,0,Less than 15 minutes a day
85925,0,15,6,1,Less than 15 minutes a day
12000,0,5,7,0,30-60 minutes a day
42923,0,0.5,8,0,15-30 minutes a day
76800,1,8,8,0,60-120 minutes a day
60000,1,4,7,0,60-120 minutes a day
128887,1,10,7,0,Over 120 minutes a day
96748,1,7,9,0,30-60 minutes a day
16709,1,0.5,6,0,30-60 minutes a day
33033,1,3,10,0,15-30 minutes a day
150000,0,21,9,0,30-60 minutes a day
222000,0,3,8,0,15-30 minutes a day
254776,0,13,7,0,15-30 minutes a day
86000,1,6,9,1,60-120 minutes a day
64341,0,15,5,1,30-60 minutes a day
3759,0,6,8,0,15-30 minutes a day
63694,0,16,2,0,15-30 minutes a day
131,1,7,2,1,60-120 minutes a day
140000,1,1,6,0,60-120 minutes a day
104,1,3,10,0,15-30 minutes a day
95000,1,3,4,1,Less than 15 minutes a day
59608,1,10,7,0,Less than 15 minutes a day
500,1,0.5,7,0,15-30 minutes a day
54704,1,1,5,0,30-60 minutes a day
4126,1,5,7,1,30-60 minutes a day
132132,0,1,6,0,30-60 minutes a day
89134,0,2,9,0,30-60 minutes a day
9874,0,4,8,0,30-60 minutes a day
74595,1,12,8,0,30-60 minutes a day
64732,0,12,2,1,15-30 minutes a day
31822,1,22,9,0,15-30 minutes a day
21534,0,10,6,0,15-30 minutes a day
28458,1,6,7,0,30-60 minutes a day
2414,1,3,5,0,30-60 minutes a day
217000,1,3,8,0,30-60 minutes a day
40997,1,6,5,1,60-120 minutes a day
105600,1,3,4,0,Over 120 minutes a day
39981,1,4,2,0,30-60 minutes a day
80555,0,3,4,1,Over 120 minutes a day
16111,1,1,5,0,Over 120 minutes a day
52629,0,44,7,0,15-30 minutes a day
8580,0,1,8,0,30-60 minutes a day
250000,1,36,8,0,Less than 15 minutes a day
12138,1,24,9,0,60-120 minutes a day
150000,1,11,7,0,15-30 minutes a day
10094,1,20,8,0,Over 120 minutes a day
40814,1,1,8,0,60-120 minutes a day
53703,0,3,6,0,15-30 minutes a day
95000,1,16,5,0,15-30 minutes a day
112000,1,25,7,0,30-60 minutes a day
51662,1,8,9,0,30-60 minutes a day
3735,1,1,5,0,Over 120 minutes a day
51877,1,2,8,0,15-30 minutes a day
69814,0,17,6,0,30-60 minutes a day
31703,1,4,8,0,15-30 minutes a day
1096,0,3,5,1,15-30 minutes a day
5551,0,5,8,0,30-60 minutes a day
19200,1,13,9,0,30-60 minutes a day
5099,1,5,7,0,30-60 minutes a day
256948,0,11,5,0,30-60 minutes a day
52629,0,8,9,0,30-60 minutes a day
53703,1,5,7,0,60-120 minutes a day
54140,0,2,7,0,Over 120 minutes a day
225000,1,17,8,0,30-60 minutes a day
58000,1,0.5,4,0,Over 120 minutes a day
1000000,0,6,7,0,60-120 minutes a day
220000,0,9,7,1,15-30 minutes a day
101000,1,6,9,0,60-120 minutes a day
68831,1,23,7,0,Less than 15 minutes a day
74239,1,11,8,0,60-120 minutes a day
69000,0,10,8,0,15-30 minutes a day
24166,1,6,8,0,15-30 minutes a day
66066,0,2,8,0,30-60 minutes a day
192000,0,10,7,0,60-120 minutes a day
45433,0,13,8,0,30-60 minutes a day
37592,0,3,6,1,15-30 minutes a day
54520,0,1,9,0,15-30 minutes a day
69369,0,14,6,0,Less than 15 minutes a day
107138,1,22,9,0,15-30 minutes a day
13170,0,12,1,1,15-30 minutes a day
300000,1,30,7,0,15-30 minutes a day
61183,1,8,5,1,30-60 minutes a day
46185,0,4,8,0,Over 120 minutes a day
96666,1,27,10,0,60-120 minutes a day
118954,1,4,10,0,15-30 minutes a day
140000,0,4,8,1,30-60 minutes a day
44818,1,5,6,0,15-30 minutes a day
65518,1,10,8,0,30-60 minutes a day
24731,1,4,7,0,60-120 minutes a day
37120,0,12,3,1,30-60 minutes a day
129524,1,25,7,1,60-120 minutes a day
59073,0,46,9,1,Less than 15 minutes a day
34370,0,7,7,0,30-60 minutes a day
150000,1,3,6,1,60-120 minutes a day
150000,1,8,7,1,Less than 15 minutes a day
152865,0,8,9,0,Over 120 minutes a day
194350,0,11,7,0,Less than 15 minutes a day
66000,0,20,8,1,30-60 minutes a day
89087,1,3,6,0,30-60 minutes a day
71781,1,4,8,0,60-120 minutes a day
60000,0,12,7,0,15-30 minutes a day
18661,1,13,4,1,60-120 minutes a day
118919,1,12,9,0,30-60 minutes a day
83243,1,5,7,1,60-120 minutes a day
144842,0,3,7,1,15-30 minutes a day
9697,0,3,3,0,60-120 minutes a day
180000,1,5,6,0,15-30 minutes a day
26852,1,4,7,0,60-120 minutes a day
118919,1,5,8,0,Less than 15 minutes a day
152517,1,15,6,1,30-60 minutes a day
100000,0,2,3,0,30-60 minutes a day
250000,1,2,7,0,30-60 minutes a day
240000,0,10,7,1,15-30 minutes a day
30884,1,5,9,0,15-30 minutes a day
151201,0,10,5,0,60-120 minutes a day
44037,1,13,7,0,Less than 15 minutes a day
210000,0,16,5,0,60-120 minutes a day
125000,1,2,8,0,Less than 15 minutes a day
51051,1,6,9,0,15-30 minutes a day
810000,1,14,8,0,30-60 minutes a day
25777,1,1,5,1,60-120 minutes a day
302409,1,40,7,0,15-30 minutes a day
119000,1,5,4,1,30-60 minutes a day
7762,1,7,8,1,15-30 minutes a day
84458,1,4,7,1,15-30 minutes a day
3302,1,10,6,1,15-30 minutes a day
26852,0,4,9,0,30-60 minutes a day
64670,1,19,6,0,15-30 minutes a day
45111,1,0.5,0,0,Over 120 minutes a day
140000,1,12,6,0,15-30 minutes a day
134775,1,6,7,0,Over 120 minutes a day
26320,1,24,5,0,60-120 minutes a day
14142,1,10,7,0,15-30 minutes a day
175000,1,2,2,0,Less than 15 minutes a day
29132,1,10,3,0,30-60 minutes a day
429369,0,6,8,0,Less than 15 minutes a day
185000,1,22,8,0,30-60 minutes a day
175000,1,19,7,1,15-30 minutes a day
134258,0,6,8,0,60-120 minutes a day
96,1,22,7,0,Over 120 minutes a day
91295,0,6,7,0,30-60 minutes a day
98000,1,27,6,0,60-120 minutes a day
29696,0,2,6,0,60-120 minutes a day
155000,1,23,8,0,30-60 minutes a day
51555,1,6,7,0,15-30 minutes a day
186,1,4,9,0,60-120 minutes a day
96666,1,15,8,1,60-120 minutes a day
91295,1,1,7,0,15-30 minutes a day
135000,1,9,8,0,30-60 minutes a day
105706,1,7,7,0,Less than 15 minutes a day
20378,0,7,5,0,Less than 15 minutes a day
26751,1,5,6,0,60-120 minutes a day
250000,0,18,7,0,30-60 minutes a day
91000,1,16,6,0,15-30 minutes a day
82802,0,1,9,0,15-30 minutes a day
54369,1,1,7,0,Over 120 minutes a day
52503,0,10,8,0,Less than 15 minutes a day
110873,0,15,6,1,15-30 minutes a day
250000,1,19,10,0,30-60 minutes a day
47134,0,26,8,1,Over 120 minutes a day
34687,1,11,10,1,30-60 minutes a day
130000,1,6,8,1,30-60 minutes a day
95541,0,25,3,0,60-120 minutes a day
108280,1,26,6,0,60-120 minutes a day
19963,1,3,8,1,15-30 minutes a day
6030,1,1,6,0,30-60 minutes a day
160000,1,1,8,0,30-60 minutes a day
293294,1,9,7,0,30-60 minutes a day
74239,0,15,8,1,30-60 minutes a day
239887,0,3,6,1,Less than 15 minutes a day
117197,1,34,3,0,Less than 15 minutes a day
132110,1,3,3,0,15-30 minutes a day
61866,1,1,6,0,30-60 minutes a day
17945,1,2,8,0,60-120 minutes a day
11427,0,1,1,0,Over 120 minutes a day
108280,1,9,2,0,Over 120 minutes a day
24000,1,4,6,0,60-120 minutes a day
103000,1,11,7,1,60-120 minutes a day
7408,1,2,9,0,30-60 minutes a day
118471,0,10,9,0,Less than 15 minutes a day
200000,0,34,7,0,30-60 minutes a day
66769,1,6,6,0,60-120 minutes a day
71962,0,3,7,1,Less than 15 minutes a day
99888,1,2,5,0,60-120 minutes a day
1274,1,3,10,0,60-120 minutes a day
121000,0,30,1,1,15-30 minutes a day
79481,1,6,7,0,60-120 minutes a day
44586,1,12,10,0,30-60 minutes a day
4207,0,24,8,0,15-30 minutes a day
240000,0,27,8,1,30-60 minutes a day
64444,0,2,9,0,30-60 minutes a day
18807,1,26,3,1,60-120 minutes a day
85000,1,6,10,1,30-60 minutes a day
69388,1,6,8,0,60-120 minutes a day
50000,1,6,7,0,60-120 minutes a day
89087,0,6,6,0,Over 120 minutes a day
53703,1,4,2,1,30-60 minutes a day
100000,1,3,7,0,30-60 minutes a day
51555,1,3,5,0,30-60 minutes a day
8498,1,2,3,0,60-120 minutes a day
34005,1,1,9,0,30-60 minutes a day
80254,1,19,4,1,15-30 minutes a day
110000,1,1,4,0,Over 120 minutes a day
55190,1,3,7,0,60-120 minutes a day
91295,0,19,8,1,15-30 minutes a day
37592,1,3,8,0,15-30 minutes a day
45860,0,1,4,0,30-60 minutes a day
286623,0,35,8,0,15-30 minutes a day
214812,0,15,7,1,30-60 minutes a day
89172,0,30,6,0,15-30 minutes a day
45600,1,3,8,1,30-60 minutes a day
296957,0,5,6,1,30-60 minutes a day
90000,0,3,5,0,15-30 minutes a day
91295,0,12,8,0,30-60 minutes a day
305731,0,17,8,0,60-120 minutes a day
68153,0,3,8,0,30-60 minutes a day
32222,0,7,7,0,15-30 minutes a day
64444,1,10,10,0,15-30 minutes a day
64444,1,2,5,0,15-30 minutes a day
107406,0,12,9,0,30-60 minutes a day
104000,0,10,6,0,15-30 minutes a day
109009,1,0.5,8,0,60-120 minutes a day
7,1,10,7,0,60-120 minutes a day
3237,0,6,8,0,30-60 minutes a day
95000,1,3,7,0,60-120 minutes a day
5,1,5,8,0,Over 120 minutes a day
75184,1,4,9,0,30-60 minutes a day
125000,1,10,9,0,Over 120 minutes a day
8280,1,5,7,0,60-120 minutes a day
18548,1,7,0,0,Over 120 minutes a day
400000,0,7,7,0,60-120 minutes a day
135000,1,12,7,0,15-30 minutes a day
99099,1,4,9,0,15-30 minutes a day
116309,0,9,7,0,30-60 minutes a day
14954,1,6,8,0,30-60 minutes a day
140000,0,6,9,1,15-30 minutes a day
45111,0,3,8,0,30-60 minutes a day
31000,0,0.5,7,0,15-30 minutes a day
334251,1,2,6,0,30-60 minutes a day
147496,1,50,1,1,Over 120 minutes a day
42962,0,2,9,0,30-60 minutes a day
10955,1,7,6,0,Over 120 minutes a day
11791,1,4,5,0,30-60 minutes a day
639000,1,6,8,0,30-60 minutes a day
53703,0,2,9,0,30-60 minutes a day
57999,1,8,8,0,15-30 minutes a day
98986,1,10,9,1,60-120 minutes a day
46198,1,12,4,0,15-30 minutes a day
2269,1,7,7,1,30-60 minutes a day
37120,1,1,10,0,30-60 minutes a day
61789,1,7,10,0,15-30 minutes a day
124840,0,6,7,0,15-30 minutes a day
105000,0,8,8,0,15-30 minutes a day
95592,1,7,3,0,15-30 minutes a day
5384,0,3,8,0,30-60 minutes a day
175000,0,19,8,1,15-30 minutes a day
3589,0,4,8,0,60-120 minutes a day
62706,1,5,9,0,30-60 minutes a day
75000,0,8,10,0,30-60 minutes a day
185000,1,1,6,0,30-60 minutes a day
153000,1,2,7,0,60-120 minutes a day
112777,1,11,6,0,Over 120 minutes a day
38666,0,10,6,0,15-30 minutes a day
55000,1,2,9,0,30-60 minutes a day
75184,0,16,8,0,60-120 minutes a day
55032,1,20,8,0,60-120 minutes a day
186487,1,21,9,1,15-30 minutes a day
86355,1,14,8,0,15-30 minutes a day
73036,0,2,7,0,30-60 minutes a day
55472,0,6,7,0,15-30 minutes a day
99099,1,7,6,0,15-30 minutes a day
42962,0,10,9,0,15-30 minutes a day
1411,0,2,2,0,30-60 minutes a day
151112,0,6,10,0,30-60 minutes a day
44147,1,28,4,1,15-30 minutes a day
72693,0,5,7,0,15-30 minutes a day
11963,1,5,4,1,30-60 minutes a day
50955,1,2,8,0,30-60 minutes a day
26071,1,1,6,0,60-120 minutes a day
53703,0,6,6,1,Less than 15 minutes a day
59073,1,4,7,0,30-60 minutes a day
100000,1,4,6,1,Less than 15 minutes a day
80953,1,10,9,0,30-60 minutes a day
148,1,4,10,0,30-60 minutes a day
135000,1,3,8,0,60-120 minutes a day
125000,0,12,6,1,30-60 minutes a day
3096,1,8,6,1,30-60 minutes a day
87231,1,0.5,10,0,30-60 minutes a day
3949,1,4,4,1,60-120 minutes a day
22409,0,1,8,0,30-60 minutes a day
76307,1,6,8,0,30-60 minutes a day
94000,1,29,7,1,Over 120 minutes a day
2700,1,36,9,1,15-30 minutes a day
11400,0,8,8,1,15-30 minutes a day
44586,1,0.5,8,0,60-120 minutes a day
107406,1,6,10,0,60-120 minutes a day
127388,1,4,10,0,Less than 15 minutes a day
17772,0,3,7,0,15-30 minutes a day
75184,0,8,8,0,15-30 minutes a day
282,1,4,8,0,Over 120 minutes a day
41351,1,4,8,1,15-30 minutes a day
75000,1,8,9,0,30-60 minutes a day
53248,0,16,7,0,30-60 minutes a day
38666,0,11,7,0,Less than 15 minutes a day
64444,0,40,8,0,15-30 minutes a day
47692,1,6,7,0,60-120 minutes a day
42962,1,3,3,0,Less than 15 minutes a day
86401,0,0.5,7,0,30-60 minutes a day
56925,1,3,7,1,30-60 minutes a day
6714,1,5,6,0,60-120 minutes a day
10094,1,10,6,0,15-30 minutes a day
230000,1,5,7,0,15-30 minutes a day
107406,1,6,9,0,60-120 minutes a day
445668,0,20,9,1,30-60 minutes a day
39490,1,6,8,1,Over 120 minutes a day
38666,0,0.5,5,0,30-60 minutes a day
49407,1,5,9,0,15-30 minutes a day
72673,1,25,9,0,30-60 minutes a day
46185,1,5,4,1,30-60 minutes a day
90221,0,7,4,0,30-60 minutes a day
125000,1,3,8,0,30-60 minutes a day
96456,1,6,7,0,30-60 minutes a day
116032,1,13,3,0,15-30 minutes a day
5099,0,31,6,1,30-60 minutes a day
80555,1,16,3,0,15-30 minutes a day
110000,0,3,7,0,60-120 minutes a day
14298,1,1,7,1,Over 120 minutes a day
