Job_Satisfaction,Uses_AI,Salary,TimeSearching_Min,Years_Exp,Is_Remote
8,1,79189,NA,10,0
9,1,150000,NA,8,0
7,0,198198,NA,17,0
3,1,185000,NA,6,1
7,1,17279,NA,2,0
6,0,185000,NA,6,0
8,1,111702,NA,20,1
6,1,85925,NA,1,1
9,0,42962,NA,4,1
8,1,27442,NA,3,0
9,1,30573,NA,3,1
8,1,38283,NA,6,1
8,0,33165,NA,8,0
6,0,64444,NA,11,0
6,0,26529,NA,3,1
8,0,70193,NA,20,0
7,0,39172,NA,3,0
6,1,41888,NA,4,0
10,1,76433,NA,10,1
8,1,165000,NA,13,1
7,1,18000,NA,2,1
7,0,360000,NA,13,1
10,0,295662,NA,24,0
7,1,150000,NA,5,1
10,1,402000,NA,26,0
7,1,120000,NA,9,1
9,0,68677,NA,25,0
4,1,2759,NA,4,0
7,0,59073,NA,15,0
8,0,128887,NA,9,0
9,1,85925,NA,8,0
8,1,145345,NA,29,0
6,0,107406,NA,20,0
5,0,300000,NA,20,1
7,1,50000,NA,2,0
5,1,85925,NA,7,0
8,1,118919,NA,9,0
7,1,2201,NA,0.5,0
2,0,123517,NA,10,0
1,1,190000,NA,6,0
6,0,73885,NA,11,1
4,1,75000,NA,6,0
6,1,145000,NA,24,1
2,0,76795,NA,9,0
4,1,37592,NA,24,0
3,1,53703,NA,2,0
6,1,47266,NA,5,0
9,1,4937,NA,7,1
4,0,105732,NA,12,0
4,0,5,NA,6,0
9,1,51317,NA,15,1
8,1,94501,NA,18,1
10,1,300600,NA,14,1
8,0,36000,NA,5,1
8,1,29000,NA,3,0
8,1,36920,NA,20,0
10,1,200000,NA,12,0
6,0,40061,NA,0.5,0
6,1,107406,NA,16,0
8,1,73885,NA,5,0
6,1,4983,NA,11,1
6,0,24684,NA,8,0
10,0,166320,NA,8,0
6,1,53000,NA,5,1
10,0,280000,NA,40,0
9,0,107406,NA,5,1
4,1,10767,NA,2,0
6,1,89147,NA,17,1
10,1,56945,NA,17,0
8,1,170000,NA,10,1
9,0,80555,NA,10,0
8,0,75184,NA,5,1
1,1,32254,NA,0.5,0
2,1,23303,NA,4,0
8,1,37061,NA,19,0
7,0,91719,NA,32,0
8,1,113851,NA,19,0
8,0,62296,NA,3,0
5,0,64968,NA,19,1
8,0,125000,NA,20,0
7,1,53703,NA,17,1
9,0,265000,NA,32,0
2,1,21534,NA,5,0
8,0,27969,NA,4,0
6,1,87812,NA,18,0
8,1,120000,NA,10,0
7,0,500000,NA,35,1
7,1,92369,NA,9,0
9,0,181732,NA,12,0
10,0,55323,NA,13,0
5,0,72000,NA,24,0
7,0,42923,NA,19,0
7,1,91295,NA,3,0
6,1,112309,NA,15,0
2,1,77332,NA,10,1
5,0,14623,NA,5,0
3,1,51555,NA,4,0
7,0,617,NA,4,1
8,1,130847,NA,15,1
8,0,73036,NA,25,0
6,1,30000,NA,6,0
10,1,29621,NA,6,1
6,1,24059,NA,12,0
8,1,27969,NA,8,0
5,0,110000,NA,2,0
8,0,103681,NA,8,0
7,1,71129,NA,5,0
6,1,67666,NA,8,1
8,1,86104,NA,24,0
8,0,53703,NA,26,0
6,0,105000,NA,7,0
8,0,23757,NA,3,0
7,1,42962,NA,10,0
9,1,1141,NA,2,0
8,0,77763,NA,10,0
5,0,101910,NA,9,1
6,0,59073,NA,19,0
7,1,173000,NA,4,1
8,0,22378,NA,22,0
7,0,118731,NA,10,1
6,1,87231,NA,9,0
8,0,125525,NA,40,0
8,0,140000,NA,28,0
7,0,85925,NA,17,1
1,0,150000,NA,12,1
8,1,149299,NA,8,0
8,0,79279,NA,26,1
4,1,107406,NA,25,0
4,0,145000,NA,15,0
5,0,21564,NA,10,0
7,1,231000,NA,25,1
7,0,24243,NA,3,0
10,0,69814,NA,5,0
10,0,84138,NA,18,1
8,1,210000,NA,30,0
2,1,64444,NA,15,0
5,1,6620,NA,1,1
5,0,99500,NA,5,1
10,0,139239,NA,11,0
7,1,82802,NA,42,1
2,1,78407,NA,3,0
6,1,250000,NA,12,1
8,1,23920,NA,13,1
8,1,152865,NA,20,1
7,1,45860,NA,3,0
7,1,39740,NA,11,0
3,1,53503,NA,3,0
7,0,94501,NA,7,1
6,0,36000,NA,6,1
9,0,96078,NA,5,0
7,1,91295,NA,27,1
2,0,146496,NA,11,0
9,0,72693,NA,10,1
6,0,113401,NA,10,0
7,1,111892,NA,13,1
6,1,49050,NA,3,1
5,1,42962,NA,8,1
6,1,293294,NA,15,0
6,1,53000,NA,2,0
7,1,61100,NA,20,0
8,1,101910,NA,17,0
5,1,67666,NA,38,0
8,1,67938,NA,40,0
8,1,155000,NA,19,0
9,0,85925,NA,40,0
7,1,70888,NA,15,1
6,1,37120,NA,2,0
8,0,132132,NA,18,1
1,1,27926,NA,2,0
6,1,350000,NA,13,0
7,0,150000,NA,10,0
5,1,75601,NA,17,0
8,1,64000,NA,10,0
10,1,27929,NA,3,0
6,0,45111,NA,6,1
8,1,107406,NA,18,0
8,1,32712,NA,25,0
9,1,160000,NA,34,0
10,0,315000,NA,8,1
7,0,123999,NA,19,1
9,1,175000,NA,24,1
5,1,100000,NA,0.5,1
6,1,35545,NA,8,0
10,1,230000,NA,18,1
9,1,45111,NA,7,0
5,1,54494,NA,15,0
7,0,26320,NA,15,0
6,1,30074,NA,5,0
9,1,7800,NA,0.5,0
3,1,193331,NA,14,1
6,0,190000,NA,18,1
9,0,45000,NA,12,1
7,1,161109,NA,5,0
7,1,76714,NA,6,0
9,1,61710,NA,10,1
8,0,200000,NA,28,0
3,1,18548,NA,12,0
8,1,111417,NA,5,0
7,1,46929,NA,4,0
2,0,71962,NA,7,0
7,0,92993,NA,32,0
7,0,130000,NA,4,0
8,1,63000,NA,1,1
2,1,7733,NA,1,0
9,0,107406,NA,30,0
8,0,65815,NA,7,0
6,1,230000,NA,17,1
6,1,103110,NA,4,1
9,0,116481,NA,38,0
9,1,2549,NA,1,0
8,1,48916,NA,25,0
6,1,160440,NA,14,0
7,0,152865,NA,30,0
8,1,64444,NA,10,0
9,1,129602,NA,27,0
4,1,96666,NA,5,0
9,0,539684,NA,11,0
6,0,89172,NA,30,0
4,0,27545,NA,27,0
3,1,53703,NA,15,1
9,1,50481,NA,0.5,0
8,0,6000,NA,16,1
9,1,30074,NA,4,0
7,0,114649,NA,3,0
6,1,63644,NA,6,0
8,1,200000,NA,12,1
7,1,10888,NA,5,1
10,0,96666,NA,14,1
7,0,75976,NA,5,0
6,1,135000,NA,24,1
8,1,64444,NA,10,0
10,1,84851,NA,8,0
8,0,53703,NA,35,1
6,0,63970,NA,7,0
9,0,90866,NA,35,0
6,0,96666,NA,13,0
4,0,61222,NA,7,1
6,1,280000,NA,12,0
9,0,205000,NA,25,0
2,1,59317,NA,4,1
9,1,112309,NA,11,1
6,0,160000,NA,9,1
8,1,38197,NA,4,1
7,1,94000,NA,16,1
3,0,76307,NA,22,0
9,1,7733,NA,2,0
8,1,69814,NA,5,0
10,1,60000,NA,7,1
8,0,103110,NA,4,1
3,0,191182,NA,16,0
9,1,70063,NA,4,1
7,1,140000,NA,7,1
8,1,7408,NA,4,0
8,0,107406,NA,8,0
7,0,131000,NA,16,0
7,1,8634,NA,8,0
9,0,96666,NA,11,0
8,1,98089,NA,22,0
8,1,108587,NA,12,0
6,1,53797,NA,8,1
6,1,89147,NA,13,0
4,1,22258,NA,3,1
8,0,175000,NA,20,0
5,0,5543,NA,35,0
8,0,43285,NA,6,0
3,1,36518,NA,15,0
8,0,47521,NA,0.5,0
5,1,54369,NA,7,0
7,1,58000,NA,6,0
8,1,87500,NA,3,0
6,1,85925,NA,13,0
7,0,177000,NA,18,0
5,1,81679,NA,6,1
6,0,2269,NA,1,0
7,0,107406,NA,32,0
7,1,61146,NA,5,0
6,1,200000,NA,15,1
10,0,45420,NA,15,1
7,1,75000,NA,21,1
8,0,33384,NA,5,0
4,1,162000,NA,16,1
8,0,71090,NA,7,0
7,0,50000,NA,1,0
8,1,90000,NA,10,0
5,1,38216,NA,8,0
9,1,163000,NA,27,0
9,1,110000,NA,5,1
10,1,33296,NA,6,0
9,1,1074,NA,0.5,0
8,0,59073,NA,17,1
8,1,55851,NA,3,0
6,1,86999,NA,4,0
1,0,54239,NA,15,0
7,1,69814,NA,5,0
7,0,165000,NA,18,1
9,1,75600,NA,12,1
4,0,9218,NA,16,0
8,1,59241,NA,10,1
8,1,100000,NA,12,1
7,1,10031,NA,3,0
9,1,175000,NA,13,1
9,0,57000,NA,29,1
9,0,127388,NA,12,0
9,1,425000,NA,20,0
8,1,81629,NA,4,0
8,1,55680,NA,7,0
7,0,88685,NA,24,0
5,1,40997,NA,9,0
4,1,161109,NA,5,0
9,1,133600,NA,18,0
7,0,122564,NA,18,1
1,0,98000,NA,23,0
10,1,78000,NA,4,1
6,0,68441,NA,20,0
8,1,33480,NA,35,0
7,1,96666,NA,5,1
9,0,200000,NA,26,0
7,0,236294,NA,12,1
8,1,75000,NA,21,1
6,1,63694,NA,4,0
8,0,1975,NA,7,0
9,1,55946,NA,15,1
3,0,97740,NA,8,0
8,0,69814,NA,23,0
8,1,22555,NA,3,0
9,1,275000,NA,35,0
5,1,53703,NA,10,1
9,0,405000,NA,6,1
10,0,165000,NA,45,0
9,1,62296,NA,8,0
8,1,185000,NA,25,1
5,0,198198,NA,14,0
3,0,30718,NA,3,0
4,1,72000,NA,5,1
4,0,132000,NA,10,0
9,1,2804,NA,8,0
4,1,55000,NA,5,0
8,1,101910,NA,20,1
8,0,51555,NA,18,1
8,1,59073,NA,19,1
8,0,43481,NA,20,0
7,0,40814,NA,16,0
9,1,56925,NA,16,0
7,1,44037,NA,4,0
8,1,159000,NA,9,0
7,0,140000,NA,30,1
6,1,85925,NA,7,0
7,1,87000,NA,9,0
8,1,79552,NA,2,0
10,1,23092,NA,6,1
5,0,92492,NA,30,1
9,1,150000,NA,28,0
8,1,129524,NA,11,0
8,1,54000,NA,8,1
8,1,42962,NA,21,0
7,0,150000,NA,5,0
3,0,69814,NA,4,0
10,0,123000,NA,24,1
7,0,205000,NA,7,0
8,0,145386,NA,10,1
7,1,51555,NA,12,1
2,1,18911,NA,3,0
8,1,11189,NA,15,1
10,1,300000,NA,3,1
10,1,43616,NA,10,1
6,0,70193,NA,5,0
7,1,11815,NA,2,0
6,1,26554,NA,3,1
8,0,88685,NA,12,0
6,0,19179,NA,7,1
10,1,102950,NA,6,0
5,0,107406,NA,10,0
8,0,91295,NA,24,1
4,1,57230,NA,4,0
8,1,190000,NA,14,0
8,0,60000,NA,29,1
3,0,54351,NA,19,0
8,0,163000,NA,17,0
6,0,215000,NA,14,0
5,0,158000,NA,33,0
5,1,11963,NA,5,0
8,1,23757,NA,3,1
5,0,191082,NA,4,1
7,1,55536,NA,3,0
7,1,41794,NA,4,0
7,0,59391,NA,5,1
7,0,110000,NA,15,0
8,0,54923,NA,30,0
4,0,114649,NA,12,1
8,1,100000,NA,11,0
9,1,91295,NA,10,0
7,1,67227,NA,4,0
9,0,55851,NA,7,0
3,0,175000,NA,17,0
6,1,160000,NA,5,1
5,1,65000,NA,3,0
2,0,60000,NA,25,1
7,1,71765,NA,3,0
7,0,110628,NA,11,0
7,1,52639,NA,8,0
9,1,144000,NA,27,1
7,0,220000,NA,10,1
10,0,78407,NA,15,0
6,1,11189,NA,5,0
9,0,81629,NA,12,0
7,0,26852,NA,6,0
9,1,155000,NA,27,0
3,1,105,NA,30,0
9,0,24243,NA,4,1
8,1,129524,NA,15,0
7,1,210000,NA,10,0
7,1,75184,NA,7,1
5,1,70193,NA,4,0
7,0,350000,NA,20,1
2,0,78000,NA,5,1
7,1,60000,NA,7,0
8,1,120000,NA,16,0
8,0,64444,NA,15,0
8,0,100000,NA,13,0
1,0,7919,NA,3,0
4,0,210000,NA,15,0
3,0,146496,NA,11,0
10,1,116000,NA,8,1
8,0,107937,NA,4,0
6,1,53703,NA,1,0
2,1,70888,NA,4,0
9,0,79962,NA,30,0
8,1,20168,NA,5,1
6,0,26852,NA,2,0
8,0,482,NA,23,0
8,1,26891,NA,15,1
10,1,165604,NA,15,1
9,1,164000,NA,16,1
5,0,37592,NA,38,0
8,1,889,NA,16,1
6,1,53703,NA,15,0
8,0,220000,NA,22,1
10,1,1061,NA,2,0
6,1,8498,NA,3,0
6,1,40814,NA,4,1
2,0,64444,NA,25,0
8,0,32759,NA,4,1
10,0,5,NA,6,1
5,0,73885,NA,14,0
8,0,98814,NA,4,0
8,1,120330,NA,19,0
8,1,62293,NA,30,0
8,1,75000,NA,2,0
7,1,16045,NA,12,0
8,1,159924,NA,25,1
7,0,62000,NA,24,0
8,0,75184,NA,40,0
10,1,114461,NA,35,0
8,1,64444,NA,36,0
5,1,80555,NA,8,1
6,1,61222,NA,4,0
8,0,150000,NA,18,0
7,0,102950,NA,29,0
6,0,59073,NA,10,0
9,0,61921,NA,5,0
10,0,612,NA,7,0
10,0,69351,NA,7,1
5,0,22912,NA,7,0
7,1,69814,NA,5,0
5,1,65424,NA,5,1
8,1,40061,NA,22,0
7,1,57230,NA,6,0
10,0,96666,NA,24,0
3,0,19661,NA,10,0
8,0,177000,NA,28,0
7,1,101910,NA,5,0
8,1,23703,NA,5,0
9,0,69814,NA,12,1
8,0,79279,NA,25,1
9,1,12056,NA,1,0
8,0,175000,NA,15,0
5,1,24,NA,4,0
9,0,42962,NA,3,1
7,1,48000,NA,16,1
9,1,59073,NA,16,1
9,1,178343,NA,24,0
8,0,118147,NA,35,0
7,1,983,NA,5,0
7,0,85925,NA,17,1
10,0,103184,NA,20,0
8,0,68789,NA,4,0
5,1,112777,NA,12,1
6,0,24696,NA,7,0
8,1,59817,NA,8,1
6,0,119234,NA,15,0
8,1,92476,NA,3,1
7,0,33355,NA,6,0
7,1,175000,NA,15,1
10,0,206962,NA,20,0
3,1,44037,NA,5,0
5,1,29696,NA,15,1
4,0,110000,NA,6,1
8,1,59073,NA,17,0
6,1,109009,NA,23,0
9,1,203821,NA,15,0
5,0,47770,NA,3,1
6,1,190000,NA,9,1
7,1,118147,NA,14,1
3,0,109039,NA,19,1
10,0,194350,NA,11,1
5,0,36346,NA,35,1
7,1,14770,NA,4,0
5,1,140000,NA,9,0
9,0,136000,NA,25,0
7,0,48518,NA,12,0
8,0,132132,NA,10,0
8,0,95000,NA,24,0
6,0,148400,NA,9,1
8,0,129000,NA,1,0
10,1,230000,NA,18,1
8,0,175000,NA,24,1
8,0,163000,NA,28,1
7,0,116309,NA,19,1
5,0,300000,NA,16,1
7,1,273884,NA,16,1
9,0,64444,NA,15,0
8,1,87000,NA,8,0
7,0,120000,NA,32,1
7,0,77332,NA,7,1
7,1,102036,NA,17,0
4,1,66647,NA,28,0
9,1,475,NA,6,0
9,1,32260,NA,1,0
5,0,18649,NA,4,1
7,1,130000,NA,6,0
6,0,230000,NA,17,1
10,1,56945,NA,17,0
8,1,20141,NA,10,0
7,1,178343,NA,15,1
8,1,96078,NA,4,0
5,1,54520,NA,5,1
8,0,175000,NA,14,0
3,1,119221,NA,15,1
8,1,82802,NA,38,1
6,1,88610,NA,6,0
8,1,57325,NA,5,0
8,0,53703,NA,12,0
8,1,50000,NA,4,1
8,0,145,NA,13,1
6,1,150369,NA,27,0
7,1,36628,NA,4,1
5,0,153000,NA,23,1
6,1,29000,NA,22,0
7,1,96815,NA,11,0
8,1,69814,NA,10,0
9,0,129602,NA,15,0
4,0,47259,NA,2,0
5,0,62296,NA,9,0
9,0,152865,NA,8,1
5,0,49628,NA,30,0
6,1,82703,NA,7,0
8,0,67945,NA,24,0
8,1,139000,NA,4,0
9,1,9697,NA,2,0
3,1,60000,NA,10,0
4,1,8917,NA,18,1
8,1,60147,NA,1,0
8,0,88912,NA,9,0
10,1,47393,NA,7,0
9,1,85648,NA,11,1
7,1,145374,NA,10,1
5,1,54369,NA,10,0
6,1,64444,NA,2,1
9,1,70000,NA,14,1
10,0,500000,NA,25,0
10,0,23629,NA,4,0
8,0,122559,NA,17,0
6,1,51612,NA,1,0
9,1,59073,NA,6,0
6,1,71280,NA,2,0
8,0,83777,NA,8,0
8,0,170000,NA,16,0
10,1,64732,NA,24,0
9,0,80000,NA,5,1
9,1,85925,NA,2,1
8,0,93175,NA,5,0
7,1,150000,NA,14,0
6,0,145000,NA,1,0
8,0,80555,NA,10,0
7,1,75184,NA,8,0
9,0,145386,NA,10,1
8,1,3153,NA,6,0
5,1,85925,NA,8,0
6,1,64444,NA,16,0
7,0,4,NA,30,0
5,0,22132,NA,19,1
10,0,78980,NA,29,1
9,1,86401,NA,8,1
5,0,400000,NA,8,0
3,1,45111,NA,10,1
6,0,46622,NA,7,1
7,0,33121,NA,1,0
3,1,140000,NA,10,0
8,1,47259,NA,1,0
6,1,108906,NA,5,1
4,0,37592,NA,17,0
9,0,987,NA,5,1
8,1,116309,NA,23,0
9,1,32954,NA,10,1
7,0,29909,NA,0.5,0
7,0,24707,NA,2,0
8,0,75000,NA,1,1
8,0,14494,NA,10,0
1,0,110000,NA,6,1
8,0,170000,NA,6,0
6,1,85925,NA,14,0
7,0,69814,NA,27,0
10,1,35444,NA,0.5,0
7,0,69814,NA,26,0
7,0,85778,NA,10,0
1,0,200000,NA,38,1
9,0,75184,NA,7,1
7,1,48333,NA,21,0
8,0,65518,NA,15,0
6,1,35890,NA,2,0
4,1,83000,NA,5,0
0,1,86624,NA,6,0
6,0,152865,NA,27,0
5,1,38666,NA,25,0
7,1,60809,NA,10,0
7,1,100000,NA,4,1
4,0,35890,NA,8,1
4,0,6387,NA,10,0
10,1,123360,NA,20,1
8,1,128887,NA,13,1
10,0,73885,NA,12,1
9,1,36218,NA,6,1
3,1,210190,NA,38,1
10,0,26322,NA,10,0
9,1,102000,NA,5,1
8,1,40000,NA,8,0
7,1,300000,NA,38,0
5,0,210000,NA,15,0
9,1,62,NA,8,0
7,0,128887,NA,14,0
8,0,180000,NA,27,1
7,1,14356,NA,4,0
6,0,161109,NA,6,0
4,0,67968,NA,10,0
7,0,210000,NA,6,1
3,0,92492,NA,30,1
4,1,79279,NA,6,0
8,1,145715,NA,10,0
3,0,77873,NA,3,0
5,1,58384,NA,3,0
10,1,105000,NA,12,1
6,1,37592,NA,10,0
8,1,79119,NA,3,0
9,0,95000,NA,10,0
7,1,122913,NA,15,0
10,1,10985,NA,1,0
8,0,57230,NA,5,0
9,1,1745,NA,9,1
10,0,80555,NA,10,1
7,0,121859,NA,11,0
7,0,46246,NA,24,0
7,1,37026,NA,6,0
6,0,2871,NA,1,0
4,0,55247,NA,3,1
5,1,8559,NA,2,0
6,0,59241,NA,11,0
6,1,4307,NA,1,0
4,0,79836,NA,6,0
8,0,330000,NA,16,0
8,0,9218,NA,24,0
8,0,52629,NA,14,0
7,1,185000,NA,8,1
5,1,87231,NA,8,0
6,1,6000,NA,13,0
7,1,225000,NA,16,0
6,1,115000,NA,15,1
10,1,60000,NA,3,1
0,1,71238,NA,3,0
6,0,82802,NA,6,0
8,0,44818,NA,14,0
4,1,137000,NA,2,0
7,0,1229,NA,6,0
4,0,161554,NA,10,0
6,1,2238,NA,34,0
7,1,13306,NA,1,0
6,0,37592,NA,22,1
8,1,102072,NA,7,1
5,0,38216,NA,36,0
5,1,19457,NA,1,0
10,1,50481,NA,1,0
9,1,61710,NA,4,1
4,0,89172,NA,8,0
7,0,22731,NA,14,0
10,0,59608,NA,12,0
8,1,43183,NA,3,0
6,1,26852,NA,0.5,0
9,1,98089,NA,20,0
8,1,111417,NA,25,0
7,1,96748,NA,10,0
7,1,8951,NA,3,0
1,1,66242,NA,5,0
7,1,160000,NA,10,0
6,1,9332,NA,2,1
7,1,8614,NA,16,0
9,1,28644,NA,5,1
8,0,109039,NA,27,0
8,0,81199,NA,20,0
8,1,140127,NA,8,1
10,1,268515,NA,6,0
7,1,430685,NA,10,0
9,1,7733,NA,2,0
7,1,2857,NA,3,0
5,0,31822,NA,6,0
9,1,143000,NA,21,0
6,1,48955,NA,0.5,0
7,1,49600,NA,6,0
7,0,108587,NA,13,0
6,0,17903,NA,5,0
6,1,29893,NA,2,0
6,0,358904,NA,12,0
8,1,85000,NA,11,0
6,0,62296,NA,3,0
9,0,69814,NA,13,0
3,1,172000,NA,9,1
0,1,11485,NA,10,1
8,1,75000,NA,10,1
10,0,47059,NA,21,0
8,1,86624,NA,10,0
3,1,58222,NA,5,1
10,0,402000,NA,26,0
10,1,17778,NA,5,0
10,1,77211,NA,25,0
8,0,53335,NA,15,0
7,1,9697,NA,3,0
7,1,4296,NA,14,1
7,1,69905,NA,9,0
6,1,88000,NA,1,0
2,1,193331,NA,20,1
7,0,200000,NA,2,0
6,0,150000,NA,26,1
7,1,211464,NA,12,0
9,1,130000,NA,4,0
9,1,96666,NA,12,0
2,1,28011,NA,2,0
2,1,110000,NA,19,1
9,1,59073,NA,12,0
10,1,44544,NA,9,0
10,0,154782,NA,8,1
3,1,80555,NA,24,0
8,1,8687,NA,12,0
8,0,75184,NA,5,0
6,1,5378,NA,2,0
8,0,82582,NA,24,0
6,0,80000,NA,8,0
8,1,47692,NA,2,0
5,0,2913,NA,10,0
8,1,889,NA,4,0
7,0,30000,NA,17,0
8,0,94037,NA,12,1
9,0,46464,NA,4,0
2,1,59073,NA,14,0
6,1,106000,NA,9,1
6,1,71425,NA,9,0
8,1,108587,NA,13,0
6,0,63694,NA,8,1
6,0,211692,NA,21,0
9,1,88073,NA,9,1
8,0,48552,NA,8,0
8,1,62000,NA,20,0
9,1,327118,NA,5,0
6,0,107000,NA,7,0
9,1,71034,NA,13,0
6,0,8580,NA,3,0
7,0,148479,NA,24,0
8,1,10741,NA,0.5,0
8,0,67516,NA,9,0
3,0,8580,NA,2,0
4,0,260000,NA,6,0
8,1,42962,NA,26,0
5,0,247,NA,1,0
8,0,69814,NA,14,0
4,1,48100,NA,3,1
10,0,3867,NA,15,0
7,0,36000,NA,6,1
8,1,26730,NA,6,0
8,0,40336,NA,27,0
8,1,137000,NA,6,0
8,0,58375,NA,6,0
10,1,225000,NA,28,1
7,0,64444,NA,8,1
8,1,173740,NA,12,0
7,1,26852,NA,5,0
7,0,96666,NA,45,0
3,0,3571,NA,13,1
9,0,180000,NA,14,0
9,0,102950,NA,25,0
3,1,13685,NA,2,0
5,1,102036,NA,8,1
7,1,85925,NA,19,0
10,0,145000,NA,4,0
7,0,51555,NA,20,0
8,1,3456,NA,4,0
8,1,6812,NA,3,0
7,1,39947,NA,7,1
4,1,7273,NA,3,0
7,0,117500,NA,8,0
8,1,180000,NA,8,0
8,0,75370,NA,5,0
9,1,80555,NA,12,0
3,1,102036,NA,11,0
9,1,210000,NA,23,0
6,1,96666,NA,18,0
8,0,180000,NA,18,0
9,0,222834,NA,19,0
7,1,86999,NA,14,0
7,1,85925,NA,12,1
10,1,102950,NA,22,0
8,1,98000,NA,3,0
7,1,77332,NA,12,1
8,1,83904,NA,12,0
6,0,75000,NA,24,1
8,1,64444,NA,11,0
7,1,26852,NA,2,0
7,1,7336,NA,15,1
9,0,87000,NA,3,0
10,1,47843,NA,17,1
8,1,85925,NA,6,0
5,0,32222,NA,0.5,0
7,1,46586,NA,6,0
8,0,240000,NA,13,0
7,1,4785,NA,2,0
10,1,43938,NA,12,0
8,1,181000,NA,30,1
2,1,44037,NA,8,1
2,1,42351,NA,0.5,0
9,0,95796,NA,6,0
9,0,66794,NA,18,0
9,1,107406,NA,10,1
7,0,140000,NA,7,0
7,1,97500,NA,12,0
8,1,91295,NA,7,1
7,0,46452,NA,5,0
1,0,74239,NA,7,1
4,0,107406,NA,11,0
9,0,45111,NA,6,1
7,0,3703,NA,10,1
6,1,56925,NA,5,1
7,1,185000,NA,4,1
5,0,85983,NA,11,0
10,0,91295,NA,12,0
7,0,52238,NA,3,1
7,1,30280,NA,14,0
9,1,160000,NA,20,1
5,1,53972,NA,9,0
0,0,80000,NA,7,0
2,1,40814,NA,3,0
9,0,70888,NA,15,0
10,1,94501,NA,7,1
7,1,103110,NA,8,0
5,0,11935,NA,0.5,0
8,1,51555,NA,12,1
7,1,73621,NA,4,0
5,0,190000,NA,9,0
7,1,9111,NA,4,0
3,1,11472,NA,4,0
7,1,187000,NA,16,0
8,1,60000,NA,4,0
7,1,21534,NA,7,0
8,1,3089,NA,3,0
9,0,85886,NA,5,0
9,0,89172,NA,0.5,0
7,0,85000,NA,1,1
6,1,12000,NA,2,0
8,1,50955,NA,15,0
8,0,41828,NA,5,0
4,0,203000,NA,10,1
0,0,53703,NA,6,1
10,1,102822,NA,17,0
7,0,96000,NA,6,0
8,0,250000,NA,11,0
8,1,99099,NA,9,0
7,0,32222,NA,4,1
9,1,216000,NA,13,0
3,1,210000,NA,21,1
6,0,20517,NA,7,0
8,1,4937,NA,13,1
9,0,69814,NA,15,0
8,1,38861,NA,2,0
8,1,44037,NA,5,0
6,1,25123,NA,4,0
7,1,79279,NA,17,1
7,1,335000,NA,4,1
8,0,175000,NA,28,1
8,1,49549,NA,2,0
8,0,60000,NA,27,1
5,1,59817,NA,14,0
7,1,135000,NA,10,1
9,1,112000,NA,20,0
6,0,70000,NA,6,0
9,1,48333,NA,5,0
8,1,114000,NA,10,1
7,1,53317,NA,3,1
7,0,62296,NA,5,0
7,1,28640,NA,13,0
9,1,195000,NA,18,1
6,1,80488,NA,7,1
9,1,165000,NA,22,0
5,1,48333,NA,8,0
8,0,203540,NA,7,1
6,0,163000,NA,3,0
7,1,99099,NA,6,0
3,0,50483,NA,2,0
8,0,146444,NA,3,0
5,1,130000,NA,4,0
8,1,74873,NA,5,0
8,0,148000,NA,6,0
7,1,73466,NA,8,1
10,1,26852,NA,7,1
6,1,64444,NA,20,0
8,0,95000,NA,12,0
8,1,91295,NA,26,0
1,0,22731,NA,5,0
6,0,42962,NA,30,0
8,1,60147,NA,11,0
4,1,6995,NA,3,0
8,1,85925,NA,16,1
5,0,79279,NA,3,0
9,1,62000,NA,28,0
2,0,64444,NA,25,0
5,1,28197,NA,20,0
8,0,96666,NA,13,0
7,1,53503,NA,9,1
9,0,47568,NA,22,0
9,0,163000,NA,35,0
4,1,166467,NA,11,0
7,0,37592,NA,18,0
9,0,63370,NA,5,0
7,0,386662,NA,10,0
7,0,8638,NA,4,0
7,1,63370,NA,6,0
7,1,170000,NA,20,1
7,1,123578,NA,14,1
8,1,102036,NA,8,0
9,0,100000,NA,9,0
9,1,35806,NA,17,1
2,0,203268,NA,15,0
9,1,68987,NA,16,0
5,1,44586,NA,2,0
10,1,140000,NA,6,0
8,1,53703,NA,2,0
7,1,100000,NA,16,0
7,1,195000,NA,6,0
8,1,4187,NA,0.5,0
5,0,19142,NA,1,0
5,1,1795,NA,2,0
5,0,23927,NA,10,1
7,0,180000,NA,6,1
8,1,59073,NA,14,1
8,1,130000,NA,4,0
7,1,73566,NA,17,1
6,0,51555,NA,14,0
8,1,94501,NA,22,1
2,1,80555,NA,7,0
8,0,118853,NA,32,1
5,1,63694,NA,3,0
8,1,93591,NA,14,0
5,1,33439,NA,2,0
7,1,6,NA,5,0
7,1,94267,NA,4,0
0,1,5982,NA,4,0
7,0,85925,NA,9,1
0,0,61789,NA,6,0
6,1,59073,NA,6,0
8,1,1300,NA,0.5,1
6,0,50000,NA,26,0
8,1,260000,NA,9,0
3,1,53703,NA,12,0
9,1,600000,NA,12,1
8,1,19797,NA,2,0
8,1,32635,NA,12,1
9,1,225720,NA,6,0
8,0,59073,NA,17,0
8,0,210000,NA,13,1
1,1,175000,NA,7,0
7,1,165000,NA,14,0
4,1,50481,NA,3,0
2,1,53703,NA,3,0
5,0,127,NA,0.5,0
7,0,320000,NA,16,0
9,1,37061,NA,5,0
4,1,23629,NA,2,1
8,1,142042,NA,11,0
9,1,3987,NA,17,0
8,1,160000,NA,8,1
8,0,10600,NA,4,1
